nsn,candidate_mpn,manufacturer,digikey_pn,attribute_name,raw_name,raw_value,value_num,value_min,value_max,uom,value_text,parse_status,source
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,mounting_type,Mounting Type,Free Hanging (In-Line),,,,,FREEHANGING,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,terminal_type,Termination,Crimp,,,,,CRIMP,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,fastening_type,Fastening Type,Threaded,,,,,THREADED,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,orientation,Orientation,C,,,,,C,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,primary_material,Primary Material,Metal,,,,,METAL,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,shell_material,Shell Material,Aluminum,,,,,ALUMINUM,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,shell_finish,Shell Finish,Nickel,,,,,NICKEL,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,contact_plating,Contact Finish - Mating,Gold,,,,,GOLD,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,color,Color,Silver,,,,,SILVER,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,ingress_protection,Ingress Protection,"IP67/IP68 - Dust Tight, Waterproof",,,,,IP67IP68DUSTTIGHTWATERPROOF,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,material_flammability_rating,Material Flammability Rating,UL94 V-0,,,,,UL94V0,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,shielding,Shielding,Shielded,,,,,SHIELDED,text,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,voltage_rating,Voltage Rating,500VAC,500.0,,,V,500VAC,number,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,operating_temp_min,Operating Temperature,-65°C ~ 200°C,-65.0,,,degC,-65°C ~ 200°C,number,digikey
5935-01-151-1226,D38999/40FC98JC,Milnec,5958-D38999/40FC98JC-ND,operating_temp_max,Operating Temperature,-65°C ~ 200°C,200.0,,,degC,-65°C ~ 200°C,number,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,type,Type,Cable Clamp,,,,,CABLECLAMP,text,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,cable_opening,Cable Opening,"0.760"" (19.30mm)",,,,,07601930MM,text,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,diameter_outside,Diameter - Outside,"1.469"" (37.31mm)",,,,,14693731MM,text,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,shell_size_insert,Shell Size - Insert,18,18.0,,,,18,number,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,thread_size,Thread Size,1 3/16-18 UNEF,,,,,131618UNEF,text,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,material,Material,-,,,,,,empty,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,plating,Plating,Tin,,,,,TIN,text,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,shielding,Shielding,Unshielded,,,,,UNSHIELDED,text,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,color,Color,Silver,,,,,SILVER,text,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,features,Features,"Bushing, Clamp Screws",,,,,BUSHINGCLAMPSCREWS,text,digikey
5935-01-223-2835,0409-201-1800,TE Connectivity Deutsch Connectors,2992-0409-201-1800-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,type,Type,Cable Clamp,,,,,CABLECLAMP,text,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,cable_opening,Cable Opening,"0.948"" (24.08mm)",,,,,09482408MM,text,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,diameter_outside,Diameter - Outside,"1.688"" (42.88mm)",,,,,16884288MM,text,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,shell_size_insert,Shell Size - Insert,24,24.0,,,,24,number,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,thread_size,Thread Size,1 7/16-18 UNEF,,,,,171618UNEF,text,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,material,Material,-,,,,,,empty,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,plating,Plating,Tin,,,,,TIN,text,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,shielding,Shielding,Unshielded,,,,,UNSHIELDED,text,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,color,Color,Silver,,,,,SILVER,text,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,features,Features,"Bushing, Clamp Screws",,,,,BUSHINGCLAMPSCREWS,text,digikey
5935-01-223-2835,0409-201-2400,TE Connectivity Deutsch Connectors,1734-1107-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,type,Type,"Backshell, Cable Clamp",,,,,BACKSHELLCABLECLAMP,text,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,cable_opening,Cable Opening,"0.329"" (8.36mm)",,,,,0329836MM,text,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,diameter_outside,Diameter - Outside,"0.825"" (20.96mm)",,,,,08252096MM,text,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,shell_size_insert,Shell Size - Insert,11,11.0,,,,11,number,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,thread_size,Thread Size,5/8-24 UNEF,,,,,5824UNEF,text,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,material,Material,Thermoplastic,,,,,THERMOPLASTIC,text,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,plating,Plating,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,shielding,Shielding,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,color,Color,Black,,,,,BLACK,text,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,features,Features,Clamp Screws,,,,,CLAMPSCREWS,text,digikey
5935-01-223-2835,1-206062-3,TE Connectivity AMP Connectors,A111987-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,type,Type,"Backshell, Cable Clamp",,,,,BACKSHELLCABLECLAMP,text,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,cable_opening,Cable Opening,"0.329"" (8.36mm)",,,,,0329836MM,text,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,diameter_outside,Diameter - Outside,"0.825"" (20.96mm)",,,,,08252096MM,text,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,shell_size_insert,Shell Size - Insert,11,11.0,,,,11,number,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,thread_size,Thread Size,5/8-24 UNEF,,,,,5824UNEF,text,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,material,Material,Thermoplastic,,,,,THERMOPLASTIC,text,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,plating,Plating,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,shielding,Shielding,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,color,Color,Black,,,,,BLACK,text,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,features,Features,Clamp Screws,,,,,CLAMPSCREWS,text,digikey
5935-01-223-2835,1-206062-4,TE Connectivity AMP Connectors,A32515-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,type,Type,"Backshell, Cable Clamp",,,,,BACKSHELLCABLECLAMP,text,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,cable_opening,Cable Opening,"0.329"" (8.36mm)",,,,,0329836MM,text,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,diameter_outside,Diameter - Outside,"0.825"" (20.96mm)",,,,,08252096MM,text,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,shell_size_insert,Shell Size - Insert,11,11.0,,,,11,number,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,thread_size,Thread Size,5/8-24 UNEF,,,,,5824UNEF,text,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,material,Material,Thermoplastic,,,,,THERMOPLASTIC,text,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,plating,Plating,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,shielding,Shielding,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,color,Color,Black,,,,,BLACK,text,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,features,Features,Clamp Screws,,,,,CLAMPSCREWS,text,digikey
5935-01-223-2835,1-206062-5,TE Connectivity AMP Connectors,A104910-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,type,Type,"Backshell, Cable Clamp",,,,,BACKSHELLCABLECLAMP,text,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,cable_opening,Cable Opening,"0.329"" (8.36mm)",,,,,0329836MM,text,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,diameter_outside,Diameter - Outside,"0.825"" (20.96mm)",,,,,08252096MM,text,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,shell_size_insert,Shell Size - Insert,11,11.0,,,,11,number,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,thread_size,Thread Size,5/8-24 UNEF,,,,,5824UNEF,text,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,material,Material,Thermoplastic,,,,,THERMOPLASTIC,text,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,plating,Plating,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,shielding,Shielding,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,color,Color,Black,,,,,BLACK,text,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,features,Features,Clamp Screws,,,,,CLAMPSCREWS,text,digikey
5935-01-223-2835,1-206062-6,TE Connectivity AMP Connectors,A32514-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,type,Type,"Backshell, Cable Clamp",,,,,BACKSHELLCABLECLAMP,text,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,cable_opening,Cable Opening,"0.329"" (8.36mm)",,,,,0329836MM,text,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,diameter_outside,Diameter - Outside,"0.825"" (20.96mm)",,,,,08252096MM,text,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,shell_size_insert,Shell Size - Insert,11,11.0,,,,11,number,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,thread_size,Thread Size,5/8-24 UNEF,,,,,5824UNEF,text,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,material,Material,Thermoplastic,,,,,THERMOPLASTIC,text,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,plating,Plating,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,shielding,Shielding,-,,,,,,empty,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,color,Color,Black,,,,,BLACK,text,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,features,Features,Clamp Screws,,,,,CLAMPSCREWS,text,digikey
5935-01-223-2835,1-206062-7,TE Connectivity AMP Connectors,A105209-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,type,Type,"Backshell, Cable Clamp",,,,,BACKSHELLCABLECLAMP,text,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,cable_opening,Cable Opening,"0.560"" (14.22mm)",,,,,05601422MM,text,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,diameter_outside,Diameter - Outside,"1.125"" (28.58mm)",,,,,11252858MM,text,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,shell_size_insert,Shell Size - Insert,17,17.0,,,,17,number,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,thread_size,Thread Size,15/16-20 UNEF,,,,,151620UNEF,text,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,material,Material,Thermoplastic,,,,,THERMOPLASTIC,text,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,plating,Plating,Chromate,,,,,CHROMATE,text,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,shielding,Shielding,-,,,,,,empty,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,color,Color,-,,,,,,empty,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,features,Features,Clamp Screws,,,,,CLAMPSCREWS,text,digikey
5935-01-223-2835,1-206070-1,TE Connectivity AMP Connectors,A122110-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,type,Type,"Backshell, Cable Clamp",,,,,BACKSHELLCABLECLAMP,text,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,cable_opening,Cable Opening,"0.453"" (11.51mm)",,,,,04531151MM,text,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,diameter_outside,Diameter - Outside,"1.125"" (28.58mm)",,,,,11252858MM,text,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,shell_size_insert,Shell Size - Insert,17,17.0,,,,17,number,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,thread_size,Thread Size,15/16-20 UNEF,,,,,151620UNEF,text,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,material,Material,Thermoplastic,,,,,THERMOPLASTIC,text,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,plating,Plating,-,,,,,,empty,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,shielding,Shielding,-,,,,,,empty,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,color,Color,Black,,,,,BLACK,text,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,features,Features,Clamp Screws,,,,,CLAMPSCREWS,text,digikey
5935-01-223-2835,206070-8,TE Connectivity AMP Connectors,2266-206070-8-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,type,Type,Cable Clamp,,,,,CABLECLAMP,text,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,cable_opening,Cable Opening,"0.703"" (17.86mm)",,,,,07031786MM,text,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,diameter_outside,Diameter - Outside,"1.600"" (40.64mm)",,,,,16004064MM,text,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,shell_size_insert,Shell Size - Insert,23,23.0,,,,23,number,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,thread_size,Thread Size,1 3/8-18 UNEF-2A,,,,,13818UNEF2A,text,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,material,Material,Thermoplastic,,,,,THERMOPLASTIC,text,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,plating,Plating,-,,,,,,empty,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,shielding,Shielding,Unshielded,,,,,UNSHIELDED,text,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,color,Color,Black,,,,,BLACK,text,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,features,Features,"Clamp Inserts, Clamp Screws",,,,,CLAMPINSERTSCLAMPSCREWS,text,digikey
5935-01-223-2835,206138-8,TE Connectivity AMP Connectors,A32517-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,type,Type,"Backshell, Cable Clamp",,,,,BACKSHELLCABLECLAMP,text,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,cable_opening,Cable Opening,"0.453"" (11.51mm)",,,,,04531151MM,text,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,diameter_outside,Diameter - Outside,"0.850"" (21.59mm)",,,,,08502159MM,text,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,shell_size_insert,Shell Size - Insert,11,11.0,,,,11,number,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,thread_size,Thread Size,5/8-24 UNEF,,,,,5824UNEF,text,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,material,Material,Thermoplastic,,,,,THERMOPLASTIC,text,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,plating,Plating,-,,,,,,empty,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,shielding,Shielding,-,,,,,,empty,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,color,Color,Black,,,,,BLACK,text,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,features,Features,Clamp Screws,,,,,CLAMPSCREWS,text,digikey
5935-01-223-2835,206358-5,TE Connectivity AMP Connectors,A32518-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,type,Type,"Backshell, Cable Clamp",,,,,BACKSHELLCABLECLAMP,text,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,cable_opening,Cable Opening,"0.453"" (11.51mm)",,,,,04531151MM,text,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,diameter_outside,Diameter - Outside,"0.950"" (24.13mm)",,,,,09502413MM,text,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,shell_size_insert,Shell Size - Insert,13,13.0,,,,13,number,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,thread_size,Thread Size,3/4-20 UNEF,,,,,3420UNEF,text,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,material,Material,Thermoplastic,,,,,THERMOPLASTIC,text,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,plating,Plating,-,,,,,,empty,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,shielding,Shielding,-,,,,,,empty,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,color,Color,Black,,,,,BLACK,text,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,features,Features,Clamp Screws,,,,,CLAMPSCREWS,text,digikey
5935-01-223-2835,206966-7,TE Connectivity AMP Connectors,A32519-ND,ingress_protection,Ingress Protection,-,,,,,,empty,digikey
5935-01-223-2835,206966-9,TE Connectivity AMP Connectors,A106559-ND,type,Type,"Backshell, Cable Clamp",,,,,BACKSHELLCABLECLAMP,text,digikey
5935-01-223-2835,206966-9,TE Connectivity AMP Connectors,A106559-ND,cable_opening,Cable Opening,"0.453"" (11.51mm)",,,,,04531151MM,text,digikey
5935-01-223-2835,206966-9,TE Connectivity AMP Connectors,A106559-ND,diameter_outside,Diameter - Outside,"0.950"" (24.13mm)",,,,,09502413MM,text,digikey
5935-01-223-2835,206966-9,TE Connectivity AMP Connectors,A106559-ND,shell_size_insert,Shell Size - Insert,13,13.0,,,,13,number,digikey
5935-01-223-2835,206966-9,TE Connectivity AMP Connectors,A106559-ND,thread_size,Thread Size,3/4-20 UNEF,,,,,3420UNEF,text,digikey
5935-01-223-2835,206966-9,TE Connectivity AMP Connectors,A106559-ND,cable_exit,Cable Exit,180°,,,,,180,text,digikey
5935-01-223-2835,206966-9,TE Connectivity AMP Connectors,A106559-ND,material,Material,Thermoplastic,,,,,THERMOPLASTIC,text,digikey
5935-01-223-2835,206966-9,TE Connectivity AMP Connectors,A106559-ND,plating,Plating,-,,,,,,empty,digikey
5935-01-223-2835,206966-9,TE Connectivity AMP Connectors,A106559-ND,shielding,Shielding,-,,,,,,empty,digikey
